Shop ID,Total Number of Listings
Shop_11513,15
Shop_11514,15
Shop_11515,15
Shop_11516,15
Shop_22261,15
Shop_69064,15
Shop_26190,15
Shop_80190,15
Shop_112598,15
Shop_129509,15
Shop_93996,15
Shop_36125,15
Shop_12202,15
Shop_99518,15
Shop_96188,15
Shop_81232,15
Shop_30033,15
Shop_139357,15
Shop_62009,15
Shop_38069,15
Shop_44547,15
Shop_58442,15
Shop_45994,15
Shop_129860,15
Shop_107097,15
Shop_77984,15
Shop_59818,15
Shop_83742,15
Shop_134875,15
Shop_37359,15
Shop_3170,15
Shop_37288,15
Shop_79852,15
Shop_38932,15
Shop_109420,15
Shop_77852,15
Shop_5065,15
Shop_64530,15
Shop_75040,15
Shop_61626,15
Shop_116890,15
Shop_49975,15
Shop_67402,15
Shop_40043,15
Shop_60503,15
Shop_70396,15
Shop_161281,15
Shop_92253,15
Shop_141009,15
Shop_40892,15
Shop_113689,15
Shop_137856,15
Shop_50225,15
Shop_75865,15
Shop_110892,15
Shop_54733,15
Shop_142650,15
Shop_33542,15
Shop_138363,15
Shop_90338,15
Shop_131421,15
Shop_78233,15
Shop_105061,15
Shop_73236,15
Shop_113389,15
Shop_83610,15
Shop_43865,15
Shop_99421,15
Shop_118427,15
Shop_47501,15
Shop_123451,15
Shop_41984,15
Shop_25973,15
Shop_117534,15
Shop_87699,15
Shop_105475,15
Shop_117481,15
Shop_99761,15
Shop_50675,15
Shop_89481,15
Shop_108438,15
Shop_128875,15
Shop_89669,15
Shop_109008,15
Shop_93988,15
Shop_7954,15
Shop_81943,15
Shop_52807,15
Shop_29167,15
Shop_30521,15
Shop_49493,15
Shop_120734,15
Shop_44778,15
Shop_75086,15
Shop_70107,15
Shop_117898,15
Shop_110233,15
Shop_89787,15
Shop_140615,15
Shop_64065,15
Shop_133793,15
Shop_97463,15
Shop_94416,15
Shop_146071,15
Shop_94103,15
Shop_157476,15
Shop_98811,15
Shop_114360,15
Shop_69189,15
Shop_99286,15
Shop_65514,15
Shop_22882,15
Shop_111527,15
Shop_161156,15
Shop_92689,15
Shop_49653,15
Shop_147618,15
Shop_66388,15
Shop_70880,15
Shop_136500,15
Shop_82436,15
Shop_60222,15
Shop_130804,15
Shop_151004,15
Shop_96866,15
Shop_100533,15
Shop_28376,15
Shop_45526,15
Shop_125903,15
Shop_139024,15
Shop_10399,15
Shop_77837,15
Shop_162678,15
Shop_33177,15
Shop_63771,15
Shop_91823,15
Shop_56572,15
Shop_87797,15
Shop_112339,15
Shop_95196,15
Shop_75576,15
Shop_128749,15
Shop_40068,15
Shop_83759,15
Shop_56036,15
Shop_124259,15
Shop_104824,15
Shop_36471,15
Shop_28645,15
Shop_101933,15
Shop_50394,15
Shop_114890,15
Shop_48570,15
Shop_41066,15
Shop_129497,15
Shop_103295,15
Shop_142513,15
Shop_111962,15
Shop_51638,15
Shop_111196,15
Shop_69650,15
Shop_59389,15
Shop_124503,15
Shop_16833,15
Shop_85187,15
Shop_82036,15
Shop_123962,15
Shop_134934,15
Shop_32982,15
Shop_48070,15
Shop_38148,15
Shop_46250,15
Shop_46381,15
Shop_36099,15
Shop_80814,15
Shop_55793,15
Shop_155129,15
Shop_9061,15
Shop_86039,15
Shop_73813,15
Shop_110071,15
Shop_109285,15
Shop_155275,15
Shop_56012,15
Shop_138458,15
Shop_91514,15
Shop_46570,15
Shop_149485,15
Shop_107411,15
Shop_152253,15
Shop_44649,15
Shop_110221,15
Shop_45882,15
Shop_73033,15
Shop_67484,15
Shop_87809,15
Shop_94448,15
Shop_114616,15
Shop_68093,15
Shop_92335,15
Shop_65446,15
Shop_150915,15
Shop_52793,15
Shop_105418,15
Shop_111329,15
Shop_27550,15
Shop_79310,15
Shop_131342,15
Shop_20878,15
Shop_67988,15
Shop_130459,15
Shop_77857,15
Shop_130061,15
Shop_98072,15
Shop_27950,15
Shop_13127,15
Shop_35127,15
Shop_123017,15
Shop_34926,15
Shop_62507,15
Shop_89354,15
Shop_135707,15
Shop_62398,15
Shop_93670,15
Shop_73915,15
Shop_63247,15
Shop_141189,15
Shop_89739,15
Shop_33033,15
Shop_53791,15
Shop_48476,15
Shop_115826,15
Shop_122489,15
Shop_76907,15
Shop_123018,15
Shop_89086,15
Shop_56457,15
Shop_56662,15
Shop_131786,15
Shop_23049,15
Shop_86851,15
Shop_141020,15
Shop_113004,15
Shop_33865,15
Shop_135133,15
Shop_94206,15
Shop_57952,15
Shop_145030,15
Shop_50831,15
Shop_92592,15
Shop_105484,15
Shop_55067,15
Shop_90183,15
Shop_83655,15
Shop_120421,15
Shop_68136,15
Shop_82183,15
Shop_28853,15
Shop_31427,15
Shop_83143,15
Shop_95919,15
Shop_97188,15
Shop_123489,15
Shop_121318,15
Shop_91905,15
Shop_88136,15
Shop_89045,15
Shop_135721,15
Shop_131902,15
Shop_118354,15
Shop_64662,15
Shop_73066,15
Shop_135868,15
Shop_68732,15
Shop_65511,15
Shop_103604,15
Shop_111232,15
Shop_55918,15
Shop_43986,15
Shop_87411,15
Shop_73847,15
Shop_122644,15
Shop_106470,15
Shop_121784,15
Shop_150059,15
Shop_148985,15
Shop_124555,15
Shop_144448,15
Shop_144449,15
Shop_62163,15
Shop_116980,15
Shop_43684,15
Shop_58123,15
Shop_117470,15
Shop_106293,15
Shop_126569,15
Shop_66761,15
Shop_122164,15
Shop_55579,15
Shop_124049,15
Shop_75829,15
Shop_73568,15
Shop_56215,15
Shop_140384,15
Shop_108901,15
Shop_113158,15
Shop_81589,15
Shop_35210,15
Shop_106227,15
Shop_141734,15
Shop_131250,15
Shop_139110,15
Shop_118967,15
Shop_72024,15
Shop_48544,15
Shop_104382,15
Shop_135145,15
Shop_131888,15
Shop_64371,15
Shop_98076,15
Shop_139939,15
Shop_55895,15
Shop_109590,15
Shop_50666,15
Shop_78288,15
Shop_104007,15
Shop_40202,15
Shop_143057,15
Shop_56858,15
Shop_38108,15
Shop_64793,15
Shop_38433,15
Shop_29036,15
Shop_105582,15
Shop_76950,15
Shop_69269,15
Shop_140573,15
Shop_158022,15
Shop_89367,15
Shop_82937,15
Shop_139975,15
Shop_41441,15
Shop_146112,15
Shop_134675,15
Shop_42067,15
Shop_116250,15
Shop_103876,15
Shop_108117,15
Shop_75462,15
Shop_19884,15
Shop_108270,15
Shop_67588,15
Shop_135267,15
Shop_120900,15
Shop_47117,15
Shop_66523,15
Shop_83174,15
Shop_92367,15
Shop_123173,15
Shop_121789,15
Shop_7429,15
Shop_42323,15
Shop_143475,15
Shop_94073,15
Shop_123620,15
Shop_122580,15
Shop_68911,15
Shop_82250,15
Shop_110777,15
Shop_84603,15
Shop_123087,15
Shop_144565,15
Shop_156924,15
Shop_133698,15
Shop_35378,15
Shop_154154,15
Shop_46828,15
Shop_146537,15
Shop_136324,15
Shop_51961,15
Shop_161451,15
Shop_142735,15
Shop_107664,15
Shop_100766,15
Shop_78075,15
Shop_28954,15
Shop_107674,15
Shop_98604,15
Shop_77465,15
Shop_110396,15
Shop_117442,15
Shop_129538,15
Shop_48421,15
Shop_126886,15
Shop_25153,15
Shop_137830,15
Shop_22656,15
Shop_137187,15
Shop_146923,15
Shop_92491,15
Shop_90174,15
Shop_87478,15
Shop_44295,15
Shop_102166,15
Shop_124834,15
Shop_104158,15
Shop_123390,15
Shop_72914,15
Shop_146288,15
Shop_39415,15
Shop_133492,15
Shop_106565,15
Shop_143700,15
Shop_88509,15
Shop_112507,15
Shop_150420,15
Shop_79714,15
Shop_38344,15
Shop_131821,15
Shop_75514,15
Shop_107608,15
Shop_113277,15
Shop_147369,15
Shop_82982,15
Shop_158679,15
Shop_130534,15
Shop_139332,15
Shop_78434,15
Shop_156496,15
Shop_129042,15
Shop_36338,15
Shop_58245,15
Shop_122105,15
Shop_14244,15
Shop_32992,15
Shop_126769,15
Shop_60778,15
Shop_114619,15
Shop_98713,15
Shop_138186,15
Shop_74768,15
Shop_161904,15
Shop_105207,15
Shop_62045,15
Shop_107976,15
Shop_101281,15
Shop_150735,15
Shop_38617,15
Shop_121760,15
Shop_109639,15
Shop_159422,15
Shop_67476,15
Shop_70473,15
Shop_136513,15
Shop_106856,15
Shop_91698,15
Shop_145935,15
Shop_124857,15
Shop_108973,15
Shop_45592,15
Shop_88670,15
Shop_115788,15
Shop_99715,15
Shop_46563,15
Shop_132755,15
Shop_80217,15
Shop_78142,15
Shop_120225,15
Shop_107576,15
Shop_136313,15
Shop_29780,15
Shop_55234,15
Shop_130111,15
Shop_144759,15
Shop_108019,15
Shop_134791,15
Shop_70743,15
Shop_97775,15
Shop_77646,15
Shop_63613,15
Shop_132546,15
Shop_162124,15
Shop_38345,15
Shop_123661,15
Shop_143676,15
Shop_152589,15
Shop_153510,15
Shop_154085,15
Shop_159691,15
Shop_159692,15
Shop_163531,15
Shop_120065,15
Shop_113081,15
Shop_130733,15
Shop_55926,15
Shop_8202,15
Shop_38718,15
Shop_42113,15
Shop_14470,15
Shop_128006,15
Shop_65010,15
Shop_131650,15
Shop_61867,15
Shop_60479,15
Shop_78205,15
Shop_105302,15
Shop_98748,15
Shop_24136,15
Shop_16782,15
Shop_88005,15
Shop_101067,15
Shop_111566,15
Shop_34601,15
Shop_105202,15
Shop_142445,15
Shop_98199,15
Shop_51096,15
Shop_75344,15
Shop_82234,15
Shop_65674,15
Shop_78819,15
Shop_98697,15
Shop_137593,15
Shop_77821,15
Shop_13204,15
Shop_149128,15
Shop_124102,15
Shop_37107,15
Shop_54975,15
Shop_17918,15
Shop_107120,15
Shop_99845,15
Shop_14787,15
Shop_38447,15
Shop_7549,15
Shop_88711,15
Shop_45416,15
Shop_120164,15
Shop_84816,15
Shop_85059,15
Shop_99195,15
Shop_106705,15
Shop_65609,15
Shop_111097,15
Shop_31603,15
Shop_116922,15
Shop_26443,15
Shop_43064,15
Shop_4672,15
Shop_117618,15
Shop_95914,15
Shop_119879,15
Shop_123839,15
Shop_108839,15
Shop_66550,15
Shop_33462,15
Shop_111450,15
Shop_65016,15
Shop_75887,15
Shop_62710,15
Shop_53689,15
Shop_53627,15
Shop_98822,15
Shop_121270,15
Shop_48393,15
Shop_24381,15
Shop_23227,15
Shop_42870,15
Shop_19810,15
Shop_91546,15
Shop_94744,15
Shop_13991,15
Shop_49301,15
Shop_121299,15
Shop_58255,15
Shop_74518,15
Shop_79783,15
Shop_20447,15
Shop_137671,15
Shop_92471,15
Shop_85965,15
Shop_68640,15
Shop_83340,15
Shop_80586,15
Shop_66581,15
Shop_37139,15
Shop_120347,15
Shop_41133,15
Shop_28132,15
Shop_97249,15
Shop_56308,15
Shop_11126,15
Shop_112910,15
Shop_73042,15
Shop_19769,15
Shop_31335,15
Shop_76100,15
Shop_119953,15
Shop_34344,15
Shop_111793,15
Shop_60313,15
Shop_67178,15
Shop_80252,15
Shop_86165,15
Shop_83786,15
Shop_89326,15
Shop_40170,15
Shop_45005,15
Shop_59734,15
Shop_68459,15
Shop_90859,15
Shop_58622,15
Shop_100461,15
Shop_84039,15
Shop_121438,15
Shop_25496,15
Shop_44851,15
Shop_85346,15
Shop_101840,15
Shop_90298,15
Shop_5976,15
Shop_41943,15
Shop_89467,15
Shop_79504,15
Shop_85943,15
Shop_58886,15
Shop_23001,15
Shop_37899,15
Shop_75013,15
Shop_32740,15
Shop_44901,15
Shop_96388,15
Shop_78098,15
Shop_18718,15
Shop_86555,15
Shop_64111,15
Shop_120039,15
Shop_66631,15
Shop_131133,15
Shop_126232,15
Shop_97047,15
Shop_14767,15
Shop_103365,15
Shop_62816,15
Shop_74590,15
Shop_36645,15
Shop_83054,15
Shop_83120,15
Shop_28703,15
Shop_106057,15
Shop_72122,15
Shop_70913,15
Shop_82371,15
Shop_100985,15
Shop_88562,15
Shop_90025,15
Shop_87943,15
Shop_79464,15
Shop_35480,15
Shop_49734,15
Shop_96192,15
Shop_53740,15
Shop_39403,15
Shop_104110,15
Shop_54334,15
Shop_33255,15
Shop_12562,15
Shop_68358,15
Shop_9219,15
Shop_15591,15
Shop_22558,15
Shop_77826,15
Shop_40133,15
Shop_63110,15
Shop_66670,15
Shop_68954,15
Shop_140366,15
Shop_563,15
Shop_28592,15
Shop_59640,15
Shop_59641,15
Shop_57780,15
Shop_28474,15
Shop_65533,15
Shop_41985,15
Shop_124456,15
Shop_150512,15
Shop_150513,15
Shop_148217,14
Shop_141628,14
Shop_88057,14
Shop_131386,14
Shop_137100,14
Shop_161526,14
Shop_108199,14
Shop_123720,14
Shop_119834,14
Shop_162323,14
Shop_130874,14
Shop_145679,14
Shop_90741,14
Shop_157602,14
Shop_142976,14
Shop_136794,14
Shop_129166,14
Shop_140467,14
Shop_120514,14
Shop_145923,14
Shop_163796,14
Shop_147761,14
Shop_146818,14
Shop_148435,14
Shop_111757,14
Shop_158278,14
Shop_68178,14
Shop_133044,14
Shop_142091,14
Shop_99875,14
Shop_150624,14
Shop_94393,14
Shop_138638,14
Shop_134904,14
Shop_48933,14
Shop_125411,14
Shop_139177,14
Shop_117654,14
Shop_125523,14
Shop_82526,14
Shop_161282,14
Shop_105918,14
Shop_99039,14
Shop_117734,14
Shop_114211,14
Shop_128568,14
Shop_124105,14
Shop_137556,14
Shop_89698,14
Shop_130245,14
Shop_133861,14
Shop_125435,14
Shop_157629,14
Shop_116925,14
Shop_116872,14
Shop_123599,14
Shop_117388,14
Shop_137488,14
Shop_161184,14
Shop_87401,14
Shop_124628,14
Shop_102703,14
Shop_144693,14
Shop_132601,14
Shop_86392,14
Shop_135590,14
Shop_161029,14
Shop_89172,14
Shop_134943,14
Shop_144885,14
Shop_115193,14
Shop_127939,14
Shop_31879,14
Shop_112390,14
Shop_139162,14
Shop_139991,14
Shop_144186,14
Shop_140681,14
Shop_110092,14
Shop_118189,14
Shop_102524,14
Shop_79137,14
Shop_158396,14
Shop_142770,14
Shop_97048,14
Shop_155043,14
Shop_79859,14
Shop_70630,14
Shop_136609,14
Shop_116289,14
Shop_33067,14
Shop_75771,14
Shop_100734,14
Shop_129810,14
Shop_135771,14
Shop_125606,14
Shop_96373,14
Shop_119085,14
Shop_136359,14
Shop_162943,14
Shop_131603,14
Shop_81147,14
Shop_117453,14
Shop_148995,14
Shop_74455,14
Shop_121839,14
Shop_137387,14
Shop_118042,14
Shop_129566,14
Shop_133977,14
Shop_154611,14
Shop_82559,14
Shop_66423,14
Shop_112876,14
Shop_54499,14
Shop_113137,14
Shop_109753,14
Shop_75972,14
Shop_66620,14
Shop_123558,14
Shop_102690,14
Shop_92096,14
Shop_71625,14
Shop_86863,14
Shop_149396,14
Shop_129009,14
Shop_100447,14
Shop_121705,14
Shop_23845,14
Shop_69999,14
Shop_53388,14
Shop_114292,14
Shop_66831,14
Shop_56646,14
Shop_87852,14
Shop_91294,14
Shop_145918,14
Shop_142296,14
Shop_129906,14
Shop_63534,14
Shop_136310,14
Shop_145047,14
Shop_112432,14
Shop_27705,14
Shop_150846,14
Shop_119519,14
Shop_91812,14
Shop_130325,14
Shop_120485,14
Shop_89775,14
Shop_135355,14
Shop_107933,14
Shop_4909,14
Shop_81791,14
Shop_78792,14
Shop_88689,14
Shop_146209,14
Shop_71526,14
Shop_78176,14
Shop_121386,14
Shop_144329,14
Shop_100144,14
Shop_134630,14
Shop_71579,14
Shop_124732,14
Shop_104656,14
Shop_122441,14
Shop_53705,14
Shop_149250,14
Shop_68366,14
Shop_68367,14
Shop_126645,14
Shop_119533,14
Shop_138767,14
Shop_69444,14
Shop_55150,14
Shop_118050,14
Shop_49896,14
Shop_59491,14
Shop_95588,14
Shop_63208,14
Shop_44337,14
Shop_70518,14
Shop_81107,14
Shop_28004,14
Shop_26478,14
Shop_106390,14
Shop_141804,14
Shop_26122,14
Shop_137715,14
Shop_142312,14
Shop_110544,14
Shop_87683,14
Shop_38752,14
Shop_133165,14
Shop_86871,14
Shop_148433,14
Shop_122218,14
Shop_110290,14
Shop_136955,14
Shop_104049,14
Shop_120142,14
Shop_52158,14
Shop_132479,14
Shop_72428,14
Shop_119109,14
Shop_107382,14
Shop_88911,14
Shop_108515,14
Shop_92746,14
Shop_83647,14
Shop_46753,14
Shop_74980,14
Shop_89673,14
Shop_137469,14
Shop_18800,14
Shop_124173,14
Shop_86353,14
Shop_91113,14
Shop_132674,14
Shop_81382,14
Shop_90309,14
Shop_98766,14
Shop_54144,14
Shop_111669,14
Shop_49351,14
Shop_67611,14
Shop_67612,14
Shop_92958,14
Shop_62246,14
Shop_81700,14
Shop_101009,14
Shop_59629,14
Shop_16390,14
Shop_104728,14
Shop_42221,14
Shop_96090,14
Shop_96091,14
Shop_88346,14
Shop_90529,14
Shop_111643,14
Shop_86032,14
Shop_87836,14
Shop_30237,14
Shop_110425,14
Shop_99536,14
Shop_99960,14
Shop_89783,14
Shop_126692,14
Shop_154018,14
Shop_104770,14
Shop_125122,14
Shop_133434,14
Shop_115751,14
Shop_98661,14
Shop_114773,14
Shop_57917,14
Shop_77186,14
Shop_57239,14
Shop_17954,14
Shop_119033,14
Shop_111719,14
Shop_94189,14
Shop_121225,14
Shop_94065,14
Shop_108853,14
Shop_111752,14
Shop_130913,14
Shop_126722,14
Shop_107894,14
Shop_118007,14
Shop_89241,14
Shop_46327,14
Shop_135456,14
Shop_91839,14
Shop_74173,14
Shop_48096,14
Shop_130602,14
Shop_134832,14
Shop_74304,14
Shop_54056,14
Shop_103084,14
Shop_47141,14
Shop_77590,14
Shop_67003,14
Shop_98091,14
Shop_88946,14
Shop_115732,14
Shop_63866,14
Shop_69084,14
Shop_114342,14
Shop_72406,14
Shop_47345,14
Shop_114336,14
Shop_113059,14
Shop_113407,14
Shop_113408,14
Shop_40334,14
Shop_99331,14
Shop_58736,14
Shop_61628,14
Shop_65579,14
Shop_15903,14
Shop_87292,14
Shop_126262,14
Shop_45161,14
Shop_81646,14
Shop_38673,14
Shop_119276,14
Shop_71335,14
Shop_137106,14
Shop_25157,14
Shop_65038,14
Shop_99146,14
Shop_132485,14
Shop_86303,14
Shop_61770,14
Shop_14749,14
Shop_70524,14
Shop_128491,14
Shop_82688,14
Shop_119093,14
Shop_107956,14
Shop_79489,14
Shop_25471,14
Shop_58482,14
Shop_93340,14
Shop_115475,14
Shop_75736,14
Shop_77175,14
Shop_52429,14
Shop_101378,14
Shop_7603,14
Shop_106632,14
Shop_57847,14
Shop_130837,14
Shop_78806,14
Shop_61942,14
Shop_64737,14
Shop_115076,14
Shop_141374,14
Shop_131092,14
Shop_7985,14
Shop_66247,14
Shop_62536,14
Shop_118059,14
Shop_13010,14
Shop_43485,14
Shop_107792,14
Shop_56734,14
Shop_125573,14
Shop_65568,14
Shop_137356,14
Shop_128921,14
Shop_81071,14
Shop_110202,14
Shop_99837,14
Shop_60787,14
Shop_98036,14
Shop_30247,14
Shop_130907,14
Shop_103225,14
Shop_125613,14
Shop_54377,14
Shop_96482,14
Shop_41043,14
Shop_141802,14
Shop_75365,14
Shop_75646,14
Shop_83605,14
Shop_155908,14
Shop_83688,14
Shop_96481,14
Shop_117329,14
Shop_73226,14
Shop_55393,14
Shop_30929,14
Shop_47418,14
Shop_113541,14
Shop_152516,14
Shop_33456,14
Shop_122786,14
Shop_34663,14
Shop_119620,14
Shop_88591,14
Shop_132712,14
Shop_94990,14
Shop_53464,14
Shop_44617,14
Shop_88552,14
Shop_43211,14
Shop_93480,14
Shop_20842,14
Shop_50836,14
Shop_90396,14
Shop_71323,14
Shop_48288,14
Shop_33188,14
Shop_91920,14
Shop_72889,14
Shop_81449,14
Shop_89894,14
Shop_115396,14
Shop_75815,14
Shop_72351,14
Shop_80872,14
Shop_29979,14
Shop_56180,14
Shop_23416,14
Shop_45020,14
Shop_81795,14
Shop_70608,14
Shop_85696,14
Shop_78828,14
Shop_68806,14
Shop_67493,14
Shop_94768,14
Shop_29521,14
Shop_50758,14
Shop_10584,14
Shop_99336,14
Shop_117299,14
Shop_125836,14
Shop_63821,14
Shop_104780,14
Shop_63011,14
Shop_74119,14
Shop_37662,14
Shop_128254,14
Shop_5298,14
Shop_122125,14
Shop_109253,14
Shop_65999,14
Shop_114485,14
Shop_82062,14
Shop_102090,14
Shop_62746,14
Shop_124485,14
Shop_90038,14
Shop_98667,14
Shop_119427,14
Shop_48964,14
Shop_87022,14
Shop_97430,14
Shop_120267,14
Shop_101876,14
Shop_115728,14
Shop_53027,14
Shop_114590,14
Shop_95058,14
Shop_94091,14
Shop_162002,14
Shop_66451,14
Shop_19856,14
Shop_121189,14
Shop_90419,14
Shop_102980,14
Shop_101569,14
Shop_93181,14
Shop_66227,14
Shop_47946,14
Shop_113027,14
Shop_86511,14
Shop_49435,14
Shop_123556,14
Shop_21839,14
Shop_58217,14
Shop_53260,14
Shop_89988,14
Shop_68993,14
Shop_54437,14
Shop_130464,14
Shop_131241,14
Shop_64284,14
Shop_100719,14
Shop_26474,14
Shop_90242,14
Shop_151276,14
Shop_110988,14
Shop_68532,14
Shop_87498,14
Shop_64684,14
Shop_19216,14
Shop_24445,14
Shop_7172,14
Shop_129931,14
Shop_70352,14
Shop_94918,14
Shop_135635,14
Shop_14750,14
Shop_9546,14
Shop_32730,14
Shop_127120,14
Shop_91747,14
Shop_56826,14
Shop_40633,14
Shop_18155,14
Shop_76771,14
Shop_93080,14
Shop_40117,14
Shop_99096,14
Shop_25842,14
Shop_132311,14
Shop_73700,14
Shop_43475,14
Shop_21842,14
Shop_53105,14
Shop_132030,14
Shop_140199,14
Shop_68537,14
Shop_84698,14
Shop_21275,14
Shop_82919,14
Shop_137235,14
Shop_71728,14
Shop_114076,14
Shop_96613,14
Shop_123346,14
Shop_61753,14
Shop_71371,14
Shop_148311,14
Shop_83033,14
Shop_76799,14
Shop_77153,14
Shop_58743,14
Shop_28989,14
Shop_99254,14
Shop_96248,14
Shop_127358,14
Shop_103150,14
Shop_47725,14
Shop_151108,14
Shop_163067,14
Shop_163068,14
Shop_115952,14
Shop_139922,14
Shop_114111,14
Shop_111067,14
Shop_104940,14
Shop_78607,14
Shop_145592,14
Shop_134415,14
Shop_114158,14
Shop_62959,14
Shop_141277,14
Shop_135400,14
Shop_80465,14
Shop_102619,14
Shop_106066,14
Shop_55020,14
Shop_78774,14
Shop_82931,14
Shop_125081,14
Shop_121160,14
Shop_40985,14
Shop_30924,14
Shop_147153,14
Shop_131704,14
Shop_60964,14
Shop_73708,14
Shop_127527,14
Shop_95366,14
Shop_125994,14
Shop_125995,14
Shop_27212,14
Shop_140745,14
Shop_43357,14
Shop_24276,14
Shop_124719,14
Shop_45599,14
Shop_71118,14
Shop_103830,14
Shop_105691,14
Shop_77057,14
Shop_117775,14
Shop_150567,14
Shop_101955,14
Shop_63289,14
Shop_25597,14
Shop_142669,14
Shop_85517,14
Shop_102478,14
Shop_67001,14
Shop_106965,14
Shop_104312,14
Shop_109352,14
Shop_102991,14
Shop_40852,14
Shop_83603,14
Shop_101456,14
Shop_155971,14
Shop_87077,14
Shop_92030,14
Shop_29887,14
Shop_73799,14
Shop_121319,14
Shop_144070,14
Shop_123090,14
Shop_123835,14
Shop_98922,14
Shop_82147,14
Shop_127895,14
Shop_94948,14
Shop_62853,14
Shop_52217,14
Shop_77076,14
Shop_97750,14
Shop_80142,14
Shop_39231,14
Shop_52050,14
Shop_53715,14
Shop_119864,14
Shop_39359,14
Shop_119571,14
Shop_70987,14
Shop_46819,14
Shop_18770,14
Shop_127173,14
Shop_112705,14
Shop_126107,14
Shop_23887,14
Shop_47280,14
Shop_45365,14
Shop_116431,14
Shop_94366,14
Shop_145540,14
Shop_134055,14
Shop_78904,14
Shop_69767,14
Shop_163185,14
Shop_161912,14
Shop_132992,14
Shop_117085,14
Shop_71064,14
Shop_137362,14
Shop_53273,14
Shop_104712,14
Shop_63524,14
Shop_144596,14
Shop_112509,14
Shop_118795,14
Shop_118796,14
Shop_89807,14
Shop_111295,14
Shop_119270,14
Shop_107432,14
Shop_54579,14
Shop_65718,14
Shop_102167,14
Shop_37377,14
Shop_75832,14
Shop_138267,14
Shop_76155,14
Shop_124139,14
Shop_143572,14
Shop_137247,14
Shop_87296,14
Shop_79683,14
Shop_125041,14
Shop_108405,14
Shop_78582,14
Shop_138227,14
Shop_103589,14
Shop_31318,14
Shop_27215,14
Shop_117983,14
Shop_56096,14
Shop_118686,14
Shop_126639,14
Shop_138646,14
Shop_110151,14
Shop_104913,14
Shop_44474,14
Shop_92984,14
Shop_101147,14
Shop_98433,14
Shop_151662,14
Shop_101895,14
Shop_112916,14
